Key,OrgName,Org_ID,PriorityDescription,ResultType,Target,WaitTime_90percentile,WaitTime_mean,WaitTime_percent_within_target,case_per_day,case_per_month,day,orgSort
201905,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.4,1.8,NDA,660.560599552,4612.0,Friday,1.0
201905,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.4,1.8,NDA,598.181505484,4612.0,Saturday,1.0
201905,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.4,1.8,NDA,611.428064212,4612.0,Sunday,1.0
201906,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.5,1.8,NDA,710.214249755,4685.0,Monday,1.0
201906,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.5,1.8,NDA,697.679129345,4685.0,Tuesday,1.0
201906,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.5,1.8,NDA,689.51285108,4685.0,Wednesday,1.0
201906,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.5,1.8,NDA,687.822029895,4685.0,Thursday,1.0
201906,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.5,1.8,NDA,671.01613376,4685.0,Friday,1.0
201906,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.5,1.8,NDA,607.649686295,4685.0,Saturday,1.0
201906,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.5,1.8,NDA,621.1059151850001,4685.0,Sunday,1.0
201907,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.3,1.7,NDA,727.344283954,4798.0,Monday,1.0
201907,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.3,1.7,NDA,714.5068223259999,4798.0,Tuesday,1.0
201907,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.3,1.7,NDA,706.143577264,4798.0,Wednesday,1.0
201907,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.3,1.7,NDA,704.411974266,4798.0,Thursday,1.0
201907,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.3,1.7,NDA,687.200727808,4798.0,Friday,1.0
201907,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.3,1.7,NDA,622.305911386,4798.0,Saturday,1.0
201907,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.3,1.7,NDA,636.086698198,4798.0,Sunday,1.0
201908,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,2.0,NDA,718.400283797,4739.0,Monday,1.0
201908,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,2.0,NDA,705.720681743,4739.0,Tuesday,1.0
201908,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,2.0,NDA,697.460277752,4739.0,Wednesday,1.0
201908,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,2.0,NDA,695.7499679130001,4739.0,Thursday,1.0
201908,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,2.0,NDA,678.750364544,4739.0,Friday,1.0
201908,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,2.0,NDA,614.653546073,4739.0,Saturday,1.0
201908,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,2.0,NDA,628.264873439,4739.0,Sunday,1.0
201909,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,696.722452908,4596.0,Monday,1.0
201909,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,684.425459652,4596.0,Tuesday,1.0
201909,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,676.414314528,4596.0,Wednesday,1.0
201909,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,674.755613532,4596.0,Thursday,1.0
201909,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,658.268975616,4596.0,Friday,1.0
201909,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,596.1062877720001,4596.0,Saturday,1.0
201909,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,609.306891396,4596.0,Sunday,1.0
201910,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.3,1.8,NDA,646.848282541,4267.0,Monday,1.0
201910,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.3,1.8,NDA,635.431557079,4267.0,Tuesday,1.0
201910,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.3,1.8,NDA,627.993881656,4267.0,Wednesday,1.0
